,track_name,textual,numerical
2675,Death Of A Hero,Alec Benjamin Dance Death Of A Hero,5.56900546
2676,Crying in the Club,Camila Cabello Dance Crying in the Club,5.582
2677,Toxic,Britney Spears Dance Toxic,6.5749
2678,borderline (feat. Missy Elliott),Ariana Grande Dance borderline (feat. Missy Elliott),5.1948
2679,Don't Go Breaking My Heart,Backstreet Boys Dance Don't Go Breaking My Heart,3.5881999999999996
2680,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit Dance Rockabye (feat. Sean Paul & Anne-Marie),6.3953
2681,Our Song,Taylor Swift Dance Our Song,4.4397
2682,Promiscuous,Nelly Furtado Dance Promiscuous,5.787627499999999
2683,Wildest Dreams,Taylor Swift Dance Wildest Dreams,3.8556000000000004
2684,Replay,Zendaya Dance Replay,5.5978
2685,If I Were a Boy,Beyoncé Dance If I Were a Boy,3.9863
2686,Despacito,Luis Fonsi Dance Despacito,4.590999999999999
2687,The Heart Wants What It Wants,Selena Gomez Dance The Heart Wants What It Wants,5.2867
2688,Baby,Justin Bieber Dance Baby,5.340400000000001
2689,Moonlight,Ariana Grande Dance Moonlight,3.75520355
2690,Barbie Dreams,Nicki Minaj Dance Barbie Dreams,6.295
2691,Getaway Car,Taylor Swift Dance Getaway Car,4.2104522300000005
2692,Follow Your Arrow,Kacey Musgraves Dance Follow Your Arrow,4.209499999999999
2693,Because of You,Kelly Clarkson Dance Because of You,5.0813999999999995
2694,Bye Bye (feat. Ivy Adara),Gryffin Dance Bye Bye (feat. Ivy Adara),4.51591
2695,Planez,Jeremih Dance Planez,4.883
2696,Cold In LA,Why Don't We Dance Cold In LA,4.51500335
2697,Love Song,Sara Bareilles Dance Love Song,5.6289
2698,Careless Whisper,George Michael Dance Careless Whisper,5.8913
2699,Same Old Love,Selena Gomez Dance Same Old Love,4.8286999999999995
2700,Tainted Love,Soft Cell Dance Tainted Love,5.75910643
2701,Pills & Automobiles,Chris Brown Dance Pills & Automobiles,5.943
2702,All Night,The Vamps Dance All Night,4.73483
2703,Trumpets,Jason Derulo Dance Trumpets,4.664000000000001
2704,Faking It,Sasha Sloan Dance Faking It,4.4125000000000005
2705,Play My Music,Jonas Brothers Dance Play My Music,4.753856
2706,The Reason,Chelsea Cutler Dance The Reason,3.7346329
2707,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack","Hailee Steinfeld Dance Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",4.2181
2708,Like A G6,Far East Movement Dance Like A G6,4.52576
2709,Knees,Bebe Rexha Dance Knees,5.00170102
2710,If I Killed Someone For You,Alec Benjamin Dance If I Killed Someone For You,4.42570291
2711,Common,ZAYN Dance Common,4.8733
2712,Secrets,OneRepublic Dance Secrets,4.3602
2713,Champagne & Sunshine (Ellusive Remix),PLVTINUM Dance Champagne & Sunshine (Ellusive Remix),4.5111
2714,YUSO (feat. Lil Wayne & Saweetie),Kid Ink Dance YUSO (feat. Lil Wayne & Saweetie),4.465082059999999
2715,Bad Intentions,Niykee Heaton Dance Bad Intentions,5.539499999999999
2716,You And I,Lady Gaga Dance You And I,3.8690999999999995
2717,Want You Back,5 Seconds of Summer Dance Want You Back,4.38689103
2718,Greek God,Conan Gray Dance Greek God,4.91240721
2719,OMG,Camila Cabello Dance OMG,4.983099999999999
2720,Say It (feat. Tove Lo),Flume Dance Say It (feat. Tove Lo),4.19500322
2721,Drag Me Down,One Direction Dance Drag Me Down,5.6186
2722,Valentine,5 Seconds of Summer Dance Valentine,5.626410699999999
2723,"Because You Loved Me (Theme from ""Up Close and Personal"")","Céline Dion Dance Because You Loved Me (Theme from ""Up Close and Personal"")",3.8977
2724,Would You Mind,PRETTYMUCH Dance Would You Mind,5.1746300000000005
2725,Me & U,Cassie Dance Me & U,5.496899999999999
2726,Because Of You,Ne-Yo Dance Because Of You,6.019299999999999
2727,Firework,Katy Perry Dance Firework,4.6772
2728,Believe,Cher Dance Believe,4.5479
2729,Like To Be You (feat. Julia Michaels),Shawn Mendes Dance Like To Be You (feat. Julia Michaels),5.308999999999999
2730,Live or Die,Noah Cyrus Dance Live or Die,3.7758999999999996
2731,Greedy,Ariana Grande Dance Greedy,4.5042
2732,Your Side Of The Bed,Loote Dance Your Side Of The Bed,4.9725
2733,blazed (feat. Pharrell Williams),Ariana Grande Dance blazed (feat. Pharrell Williams),4.6046
2734,How Can I Forget,MKTO Dance How Can I Forget,5.0704
2735,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis Dance Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",4.69300121
2736,Lucky Strike,Troye Sivan Dance Lucky Strike,4.7038
2737,She Loves Control,Camila Cabello Dance She Loves Control,4.5649
2738,Winnebago (feat. Quinn XCII & Daniel Wilson),Gryffin Dance Winnebago (feat. Quinn XCII & Daniel Wilson),4.724709170000001
2739,Bad Blood,Taylor Swift Dance Bad Blood,4.26810645
2740,Call It What You Want,Taylor Swift Dance Call It What You Want,4.110321
2741,Am I Wrong,Nico & Vinz Dance Am I Wrong,4.70260213
2742,Quit (feat. Ariana Grande),Cashmere Cat Dance Quit (feat. Ariana Grande),4.2084340000000005
2743,Say Love,James TW Dance Say Love,4.475401290000001
2744,Give Me Everything,Pitbull Dance Give Me Everything,5.266
2745,Level Up,Ciara Dance Level Up,5.007899999999999
2746,Close,Nick Jonas Dance Close,5.360999999999999
2747,Middle Finger,Phoebe Ryan Dance Middle Finger,5.183800000000001
2748,Gangsta,Kehlani Dance Gangsta,4.4866
2749,No Promises (feat. Demi Lovato),Cheat Codes Dance No Promises (feat. Demi Lovato),4.1822
2750,Friends (with BloodPop®),Justin Bieber Dance Friends (with BloodPop®),4.78152
2751,What Makes You Beautiful,One Direction Dance What Makes You Beautiful,4.69811
2752,You Know You Like It,DJ Snake Dance You Know You Like It,5.51830127
2753,Fingers,ZAYN Dance Fingers,5.16300901
2754,Best Thing I Never Had,Beyoncé Dance Best Thing I Never Had,3.8658157000000006
2755,Finest Hour (feat. Abir),Cash Cash Dance Finest Hour (feat. Abir),5.2164
2756,Partition,Beyoncé Dance Partition,5.140200000000001
2757,Sola,Luis Fonsi Dance Sola,5.978800000000001
2758,Let You Go,Nightcall Dance Let You Go,4.79392
2759,Complicated,Olivia O'Brien Dance Complicated,3.8176270000000003
2760,Right Now,Nick Jonas Dance Right Now,5.6056
2761,Perfect To Me,Anne-Marie Dance Perfect To Me,4.7023
2762,Alone (Feat. Big Sean & Stefflon Don),Halsey Dance Alone (Feat. Big Sean & Stefflon Don),5.4774
2763,Adorn,Miguel Dance Adorn,5.0453407
2764,Dollhouse,Melanie Martinez Dance Dollhouse,6.156599999999999
2765,Mad Hatter,Melanie Martinez Dance Mad Hatter,3.9449999999999994
2766,When I Look At You,Miley Cyrus Dance When I Look At You,3.4386
2767,How Deep Is Your Love,Calvin Harris Dance How Deep Is Your Love,5.9147099999999995
2768,Worst In Me,Julia Michaels Dance Worst In Me,3.6156
2769,Steal My Girl,One Direction Dance Steal My Girl,4.97403
2770,Toothbrush,DNCE Dance Toothbrush,4.933
2771,Angel,Shaggy Dance Angel,4.3559
2772,King Of My Heart,Taylor Swift Dance King Of My Heart,3.69312221
2773,Big Girls Don't Cry (Personal),Fergie Dance Big Girls Don't Cry (Personal),4.302099999999999
2774,"Honey, I'm Good.","Andy Grammer Dance Honey, I'm Good.",4.59
2775,Do It Again,Pia Mia Dance Do It Again,3.9904
2776,Killer Queen,5 Seconds of Summer Dance Killer Queen,4.4442200000000005
2777,What I Need (feat. Kehlani),Hayley Kiyoko Dance What I Need (feat. Kehlani),4.1727
2778,Day Dreaming,Jack & Jack Dance Day Dreaming,3.89390976
2779,Country Grammar (Hot Shit),Nelly Dance Country Grammar (Hot Shit),4.669020000000001
2780,Bartender,T-Pain Dance Bartender,3.8641
2781,Let Me,ZAYN Dance Let Me,4.14430593
2782,Down,Jay Sean Dance Down,4.9858
2783,Control,Halsey Dance Control,5.1112
2784,Disturbia,Rihanna Dance Disturbia,5.7834
2785,Don't Kill My High,Lost Kings Dance Don't Kill My High,4.9267
2786,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys Dance Everybody (Backstreet's Back) - Radio Edit,5.219203270000001
2787,Too Much (feat. Timbaland),ZAYN Dance Too Much (feat. Timbaland),3.5978829999999995
2788,Live Your Life (feat. Rihanna),T.I. Dance Live Your Life (feat. Rihanna),5.909
2789,Soarin,Bazzi Dance Soarin,3.4897
2790,Suit & Tie,Justin Timberlake Dance Suit & Tie,5.191
2791,Lust For Life (with The Weeknd),Lana Del Rey Dance Lust For Life (with The Weeknd),5.416130000000001
2792,Patient,Charlie Puth Dance Patient,5.319
2793,Better To Lie (with Jesse & Swae Lee),benny blanco Dance Better To Lie (with Jesse & Swae Lee),5.34760477
2794,Jello,PRETTYMUCH Dance Jello,5.6225
2795,DJ Got Us Fallin' In Love (feat. Pitbull),Usher Dance DJ Got Us Fallin' In Love (feat. Pitbull),5.800800000000001
2796,Green Light,Lorde Dance Green Light,4.035508549999999
2797,Man! I Feel Like A Woman!,Shania Twain Dance Man! I Feel Like A Woman!,5.765
2798,Team,Noah Cyrus Dance Team,3.9973
2799,September Song,JP Cooper Dance September Song,5.0275
2800,Something's Gotta Give,Camila Cabello Dance Something's Gotta Give,4.7029000000000005
2801,Bailando - Spanish Version,Enrique Iglesias Dance Bailando - Spanish Version,4.54670368
2802,I Knew You Were Trouble.,Taylor Swift Dance I Knew You Were Trouble.,3.76563129
2803,Shape of My Heart,Backstreet Boys Dance Shape of My Heart,4.5256
2804,Rude Boy,Rihanna Dance Rude Boy,4.9758000000000004
2805,Fuck Feelings,Olivia O'Brien Dance Fuck Feelings,5.1223
2806,Black Magic,Little Mix Dance Black Magic,5.2776
2807,Castle,Halsey Dance Castle,4.8643
2808,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo Dance Goodbye (feat. Nicki Minaj & Willy William),4.9205
2809,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version","Mandy Moore Dance When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",3.4883999999999995
2810,He Could Be the One,Hannah Montana Dance He Could Be the One,4.49454
2811,Fast Car,Jonas Blue Dance Fast Car,4.610399999999999
2812,Walls Could Talk,Halsey Dance Walls Could Talk,3.7743
2813,If I Could Turn Back Time,Cher Dance If I Could Turn Back Time,4.1908
2814,Thinking Bout You,Ariana Grande Dance Thinking Bout You,3.7593869999999994
2815,What Goes Around.../...Comes Around (Interlude),Justin Timberlake Dance What Goes Around.../...Comes Around (Interlude),4.800935
2816,Use Somebody - Recorded at Spotify Studios NYC,Shawn Mendes Dance Use Somebody - Recorded at Spotify Studios NYC,4.0511
2817,Before I Cry,Lady Gaga Dance Before I Cry,3.8693
2818,This Is Why We Can’t Have Nice Things,Taylor Swift Dance This Is Why We Can’t Have Nice Things,4.5116000000000005
2819,Glamorous,Fergie Dance Glamorous,4.8951
2820,Time After Time,Cyndi Lauper Dance Time After Time,4.33200119
2821,Dress,Taylor Swift Dance Dress,3.4453000000000005
2822,Lush Life,Zara Larsson Dance Lush Life,6.026
2823,Nobody Else But You,Trey Songz Dance Nobody Else But You,5.1901
2824,Clarity,Zedd Dance Clarity,3.9917
2825,Morning,Marc E. Bassy Dance Morning,3.9556999999999998
2826,Cool for the Summer,Demi Lovato Dance Cool for the Summer,4.772657
2827,Talk,Why Don't We Dance Talk,5.6625000000000005
2828,Familiar,Liam Payne Dance Familiar,5.0654
2829,Lie To Me,5 Seconds of Summer Dance Lie To Me,4.3314
2830,My Humps,The Black Eyed Peas Dance My Humps,4.50200405
2831,My Way,Calvin Harris Dance My Way,6.0602371999999995
2832,"Jumpin', Jumpin'","Destiny's Child Dance Jumpin', Jumpin'",4.234400000000001
2833,The Edge Of Glory,Lady Gaga Dance The Edge Of Glory,3.7325429999999993
2834,You & I,One Direction Dance You & I,3.8579999999999997
2835,S&M,Rihanna Dance S&M,4.5503656
2836,Open Arms,PRETTYMUCH Dance Open Arms,5.0951
2837,Love You Like A Love Song,Selena Gomez & The Scene Dance Love You Like A Love Song,5.8651
2838,...Baby One More Time,Britney Spears Dance ...Baby One More Time,6.273831
2839,Light It Up - Remix,Major Lazer Dance Light It Up - Remix,5.723732999999999
2840,Don't Speak,No Doubt Dance Don't Speak,4.9183133
2841,Who Says,Selena Gomez & The Scene Dance Who Says,4.6932
2842,Whatcha Say,Jason Derulo Dance Whatcha Say,4.330299999999999
2843,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")","P!nk Dance Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",4.485399999999999
2844,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta Dance Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",4.06
2845,Team,Lorde Dance Team,4.2294
2846,U Got It Bad,Usher Dance U Got It Bad,4.27500153
2847,New Flame,Chris Brown Dance New Flame,4.2583
2848,What Is Love,Haddaway Dance What Is Love,5.44639
2849,Don't Leave,Snakehips Dance Don't Leave,4.4303
2850,It's Gonna Be Me,*NSYNC Dance It's Gonna Be Me,5.70590127
2851,Rebels,Ivy Adara Dance Rebels,3.7266999999999992
2852,Beautiful Trauma,P!nk Dance Beautiful Trauma,3.90530255
2853,Upper West Side,King Princess Dance Upper West Side,4.147139999999999
2854,Hot N Cold,Katy Perry Dance Hot N Cold,4.4236794999999995
2855,Born To Die,Lana Del Rey Dance Born To Die,4.5579822
2856,Chances,Backstreet Boys Dance Chances,4.1206
2857,Alejandro,Lady Gaga Dance Alejandro,4.794569999999999
2858,New,Daya Dance New,4.3607247000000005
2859,Single Ladies (Put a Ring on It),Beyoncé Dance Single Ladies (Put a Ring on It),4.359299999999999
2860,Idk Love,Jeremy Zucker Dance Idk Love,4.517
2861,Womanizer,Britney Spears Dance Womanizer,4.2951
2862,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe Dance What's Luv? (feat. Ja-Rule & Ashanti),4.8087219
2863,Hair Body Face,Lady Gaga Dance Hair Body Face,4.9069532
2864,El Clavo - Remix,Prince Royce Dance El Clavo - Remix,6.2006
2865,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes Dance 1, 2, 3 (feat. Jason Derulo & De La Ghetto)",6.235
2866,Two Ghosts,Harry Styles Dance Two Ghosts,4.46770186
2867,The Way I Are,Timbaland Dance The Way I Are,6.4239999999999995
2868,Habits (Stay High) - Hippie Sabotage Remix,Tove Lo Dance Habits (Stay High) - Hippie Sabotage Remix,5.367579999999999
2869,Pity Party,Melanie Martinez Dance Pity Party,5.123407320000001
2870,Stronger (What Doesn't Kill You),Kelly Clarkson Dance Stronger (What Doesn't Kill You),4.2915
2871,Bloom,Troye Sivan Dance Bloom,4.5488
2872,Never Gonna Give You Up,Rick Astley Dance Never Gonna Give You Up,4.6539435000000005
2873,I Don't Mind (feat. Juicy J),Usher Dance I Don't Mind (feat. Juicy J),4.3042
2874,Fancy,Iggy Azalea Dance Fancy,5.0792
2875,Bad,Lennon Stella Dance Bad,4.765112500000001
2876,Boom Boom Pow,The Black Eyed Peas Dance Boom Boom Pow,4.302573
2877,Style,Taylor Swift Dance Style,3.62619
2878,Wild Ones (feat. Sia),Flo Rida Dance Wild Ones (feat. Sia),5.7675
2879,Nobody Compares To You (feat. Katie Pearlman),Gryffin Dance Nobody Compares To You (feat. Katie Pearlman),4.1149000000000004
2880,Blind,PRETTYMUCH Dance Blind,4.1713000000000005
2881,selfish,Jeremy Zucker Dance selfish,4.393999999999999
2882,Solid,Trey Songz Dance Solid,5.2295
2883,Sex With Me,Rihanna Dance Sex With Me,4.8119000000000005
2884,1994,Alec Benjamin Dance 1994,4.56620352
2885,Turn Down for What,DJ Snake Dance Turn Down for What,5.12557
2886,I'm N Luv (Wit a Stripper) (feat. Mike Jones),T-Pain Dance I'm N Luv (Wit a Stripper) (feat. Mike Jones),3.9642399999999998
2887,Chained To The Rhythm,Katy Perry Dance Chained To The Rhythm,4.8764
2888,Birthday Sex,Jeremih Dance Birthday Sex,4.8343
2889,No Me Acuerdo,Thalía Dance No Me Acuerdo,6.188700000000001
2890,When We Were Young,Lost Kings Dance When We Were Young,4.121709999999999
2891,Don't Tell 'Em,Jeremih Dance Don't Tell 'Em,5.5304
2892,Sugar (feat. Francesco Yates),Robin Schulz Dance Sugar (feat. Francesco Yates),5.7916
2893,Feel So Close - Radio Edit,Calvin Harris Dance Feel So Close - Radio Edit,5.146001999999999
2894,Call Me Maybe,Carly Rae Jepsen Dance Call Me Maybe,4.094799999999999
2895,Party Rock Anthem,LMFAO Dance Party Rock Anthem,5.2269000000000005
2896,All My Life,K-Ci & JoJo Dance All My Life,3.76040226
2897,DONTTRUSTME,3OH!3 Dance DONTTRUSTME,5.4463
2898,Into You,Julia Michaels Dance Into You,4.7557
2899,If You're Over Me,Years & Years Dance If You're Over Me,4.6358999999999995
2900,We Built This City,Starship Dance We Built This City,4.8448
2901,Sleep Talking,Charlotte Lawrence Dance Sleep Talking,4.8032
2902,Perm,Bruno Mars Dance Perm,5.0166684
2903,"Happy - From ""Despicable Me 2""","Pharrell Williams Dance Happy - From ""Despicable Me 2""",6.3838
2904,Here,Alessia Cara Dance Here,3.7558
2905,Kill Em With Kindness,Selena Gomez Dance Kill Em With Kindness,5.076708699999999
2906,All I Am,Jess Glynne Dance All I Am,4.6198
2907,Run It!,Chris Brown Dance Run It!,4.830599999999999
2908,All We Know,The Chainsmokers Dance All We Know,3.6954199999999995
2909,Not Thinkin' Bout You,Ruel Dance Not Thinkin' Bout You,4.974100000000001
2910,Why Haven't I Met You?,Cameron Dallas Dance Why Haven't I Met You?,5.0879
2911,Forever,Chris Brown Dance Forever,4.319584
2912,Te Guste,Jennifer Lopez Dance Te Guste,5.488
2913,%%(Eung Eung),Apink Dance %%(Eung Eung),5.869999999999999
2914,Summertime Sadness,Lana Del Rey Dance Summertime Sadness,4.3787018
2915,Worth It,Fifth Harmony Dance Worth It,4.79220704
2916,Homemade Dynamite - REMIX,Lorde Dance Homemade Dynamite - REMIX,4.9484
2917,Bottoms Up - feat. Nicki Minaj,Trey Songz Dance Bottoms Up - feat. Nicki Minaj,4.0955
2918,Roses,Shawn Mendes Dance Roses,3.8353
2919,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey Dance Summer Bummer (feat. A$AP Rocky & Playboi Carti),3.7905202
2920,No Air (feat. Chris Brown),Jordin Sparks Dance No Air (feat. Chris Brown),5.3388
2921,Friday I'm In Love,The Cure Dance Friday I'm In Love,5.030288
2922,Everybody Hates Me,The Chainsmokers Dance Everybody Hates Me,5.537729999999999
2923,Only You,Cheat Codes Dance Only You,4.7929
2924,Keep On,Kehlani Dance Keep On,5.060071300000001
2925,Strangers,Halsey Dance Strangers,4.0830408
2926,You & Me,Marc E. Bassy Dance You & Me,4.1709
2927,Life Of The Party,Shawn Mendes Dance Life Of The Party,3.4747000000000003
2928,Fantasy,Mariah Carey Dance Fantasy,4.307
2929,I Have Questions,Camila Cabello Dance I Have Questions,5.327
2930,Alone (Calvin Harris Remix) (Feat. Stefflon Don),Halsey Dance Alone (Calvin Harris Remix) (Feat. Stefflon Don),5.73192
2931,With You,Chris Brown Dance With You,4.213
2932,"10,000 Hours","PRETTYMUCH Dance 10,000 Hours",4.4062
2933,A Little Too Much,Shawn Mendes Dance A Little Too Much,3.8474
2934,Play That Song,Train Dance Play That Song,4.83980225
2935,All This Love,JP Cooper Dance All This Love,3.9413000000000005
2936,Touch It,Ariana Grande Dance Touch It,4.7496
2937,Eyes Closed,Halsey Dance Eyes Closed,4.4904193
2938,Nothin' on You (feat. Bruno Mars),B.o.B Dance Nothin' on You (feat. Bruno Mars),4.8665
2939,Good For You,Selena Gomez Dance Good For You,4.4181
2940,Beautiful Soul,Jesse McCartney Dance Beautiful Soul,4.3879
2941,As Long as You Love Me,Backstreet Boys Dance As Long as You Love Me,4.1601
2942,Now That I Found You,Carly Rae Jepsen Dance Now That I Found You,5.1821
2943,Mesmerize,Ja Rule Dance Mesmerize,4.3234
2944,Don't You Worry Child - Radio Edit,Swedish House Mafia Dance Don't You Worry Child - Radio Edit,5.706899999999999
2945,Teardrops On My Guitar - Radio Single Remix,Taylor Swift Dance Teardrops On My Guitar - Radio Single Remix,3.3578999999999994
2946,Blue Jeans,Lana Del Rey Dance Blue Jeans,4.2104
2947,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora Dance Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",5.2408
2948,Find You,Nick Jonas Dance Find You,5.07611
2949,How Long Will I Love You - Bonus Track,Ellie Goulding Dance How Long Will I Love You - Bonus Track,3.1824220000000003
2950,Your Love,David Guetta Dance Your Love,6.236299999999999
